Names,NAB_M9,CAB_M9,NAB_M9T,CAB_M9T
b2284,74.616941,104.587467,71.886491,118.344841
b2285,224.002419,313.054448,220.350841,353.257864
b2286,76.19144,89.3129895,74.617221,87.151173
b2287,166.442720333333,202.9092865,169.944172,216.258635
b2288,248.237666333333,258.670039,238.1140565,307.731375
b2289,256.324834333333,245.84901,203.8180605,251.436427
b2290,60.8082453333333,45.271669,82.0083795,52.786626
b2291,107.374285333333,115.200017,92.1544665,96.614197
b2292,9.109357,6.6564055,8.5652285,7.790092
b2293,237.28919,271.2881715,175.1073845,236.82737
b2294,261.234116333333,259.1763465,180.172616,198.618909
b2295,82.9768343333333,80.396341,73.5330495,99.204845
b2296,338.506615666667,374.900044,296.897378,326.544416
b2297,81.8742576666667,75.4186635,70.034901,67.818671
b2298,1.94492933333333,2.705606,3.0648665,2.676987
b2299,375.050546333333,474.5123935,418.693323,471.885674
b2300,83.6956676666667,118.0318345,92.0707875,125.449219
b2301,69.1684123333333,107.6108745,65.6265905,103.09177
b2302,35.372624,51.71,27.1349585,50.239554
b2303,735.048747666667,774.6342905,612.2904395,721.938139
b2304,65.2889186666667,65.875456,49.224095,59.810934
b2305,42.960005,61.41762,41.083718,53.63129
b2306,83.9774596666667,83.047046,68.0617235,55.378721
b2307,41.4864883333333,44.324001,37.939594,31.739931
b2308,41.073821,37.7149495,35.2357345,30.293871
b2309,227.030825333333,202.6129595,197.1381665,170.19637
b2310,277.323522,293.041065,226.4778335,269.517764
b2311,16.8345626666667,13.9184515,14.3946745,18.613156
b2312,116.937271666667,75.397551,137.7863755,88.340542
b2313,108.352695,53.5216325,146.888807,92.368089
b2314,81.1568723333333,62.378933,75.249226,67.580823
b2315,216.700098,208.321655,193.669062,174.370723
b2316,277.607273666667,283.7017235,273.370684,313.588216
b2317,50.6504806666667,55.062477,47.865406,61.856753
b2318,164.333816666667,152.972304,140.9633005,160.970181
b2319,36.4502236666667,34.8225245,29.089236,29.217712
b2320,82.1275496666667,76.524102,80.291336,79.237704
b2321,28.155181,26.378655,25.47821,21.213463
b2322,2.86573033333333,3.1525295,2.8034975,5.328212
b2323,852.866589333333,1222.6595315,914.4488485,1379.558484
b2324,29.8193106666667,30.367052,30.5872615,38.566384
b2325,31.4421336666667,38.2976415,39.9888945,44.213138
b2326,112.49834,84.0754115,94.3112385,59.302794
b2327,34.3149026666667,27.4154955,35.189643,24.821253
b2328,137.534091666667,116.841932,118.6878135,116.501737
b2329,153.929410666667,156.064917,152.234817,158.006465
b2330,114.482996666667,109.7696715,116.4420215,129.257717
b2331,53.569254,60.214107,52.3978515,55.515148
b2332,108.086456,128.986804,107.076921,152.219483
b2333,7.937679,14.1273755,9.5351295,12.683995
b2334,4.59641566666667,3.3926785,1.924394,3.972821
b2335,3.965776,5.9336435,5.7765645,4.596936
b2336,2.85157666666667,1.622104,1.867849,0.509756
b4661,11.82737,11.388456,9.649892,13.955196
b2339,0.236895,0.30961,0,0
b2340,343.959814333333,357.469472,435.260464,483.657103
b2341,20.8539223333333,29.078282,22.5177325,29.818025
b2342,8.368207,8.139469,6.720599,12.795503
b2343,53.0164473333333,94.987131,40.7964575,130.270294
b2344,16.0747956666667,18.047865,13.7700675,19.630796
b2345,9.316939,5.6082165,8.985153,4.496989
b2346,72.7828246666667,73.8243485,76.2486535,57.781512
b2347,52.704554,62.0674165,38.379276,59.511618
b2349,38.2449363333333,41.496978,43.6393235,41.586642
b2350,213.654549666667,189.705413,216.121052,143.73429
b2351,381.797193,298.0816765,339.2443865,216.747355
b2352,59.3680086666667,33.292579,68.88665,25.343002
b2354,11.8675423333333,7.1375455,9.0032635,9.428902
b2355,2.406869,2.7250185,0.306376,1.804235
b2356,0,1.4058745,0,0
b2357,0.291318,1.414142,0.330873,0
b2358,0.513341333333333,0,1.055221,4.760661
b2359,11.866836,13.0072485,9.802134,14.700098
b2360,21.4366513333333,30.7194035,20.2765345,36.742856
b2361,2.93884466666667,2.67823,1.131825,3.413163
b2362,6.44465366666667,11.0594355,6.5715185,14.700098
b2363,18.4211066666667,13.857739,24.9031155,17.647406
b4545,0,0,0,0
b4501,286.175969333333,326.0870585,321.7576855,439.697926
b2364,24.1998733333333,23.8572385,18.9756535,23.401397
b2365,3.25119366666667,4.6930335,2.5959685,4.320907
b2366,21.369014,18.962152,16.1924205,13.553293
b2367,0.939130666666667,1.223336,0.619426,1.218493
b2368,1.49293566666667,1.710433,1.9922115,1.424772
b2369,111.158269666667,131.9843285,60.352862,72.332446
b2370,14.637768,13.307416,9.971496,6.468345
b2371,1.946233,4.07198,2.71852,3.196352
b2372,0.729990666666667,1.288264,0.3718995,1.863357
b2373,2.336241,3.6501765,3.163457,3.083808
b2374,2.91511866666667,2.506927,1.571754,1.824074
b2375,8.76715566666667,12.627274,3.6945935,3.924997
b2376,3.06310033333333,4.9579455,0,0
b2377,70.886589,86.6177465,57.2251885,80.94179
b2378,22.6096666666667,18.683318,15.655294,15.041187
b4680,0,0,0,0
b2379,83.398234,85.4945975,66.750563,88.337137
b2380,14.4934693333333,11.2989835,11.6256715,16.654649
b2381,72.577134,77.140093,63.2835715,93.958177
b2382,13.651034,15.2493665,11.0741665,11.886153
b2383,1.95226566666667,2.477536,3.5734825,4.335274
b2384,2.04597733333333,3.618267,3.563059,3.296016
b2385,2.400177,2.3282525,3.8964495,6.220727
b2386,0.325718333333333,0.140607,0.966731,0
b2387,3.87024266666667,0.7845195,0,0
b2388,77.1269243333333,80.1034685,77.061935,79.277177
b2389,9.493651,10.188915,6.014227,11.65743
b2390,35.9583013333333,28.1991045,31.1658495,52.857814
b2392,845.442557666667,715.554734,642.9585795,624.952282
b2393,77.1729416666667,62.019022,74.9670505,65.637069
b2395,23.923464,22.0533455,25.220334,30.080577
b2398,74.77586,88.9535955,75.9109735,55.279766
b2399,77.517118,77.268638,65.247155,59.911119
b2400,326.860391,316.1400085,330.7611745,380.263361
b2405,30.123227,27.9810305,27.1469125,40.694737
b2406,3.65150233333333,2.22186,2.350956,1.29527
b2407,5.68167233333333,5.9210125,4.545196,4.413736
b2408,48.3866206666667,63.041926,52.846923,77.739213
b2409,19.984269,23.530033,19.262101,23.322455
b2410,31.184209,23.411624,28.2367265,28.751272
b4546,8.98985566666667,8.3179325,1.3664885,0
b2411,58.6858603333333,60.8780435,49.025269,57.259981
b2412,129.301849333333,127.7917145,136.6640955,143.581409
b2413,29.2723366666667,21.1725135,24.377469,29.567431
b2414,2797.683787,6462.3895305,7742.7203145,3215.699161
b2415,5769.40905133333,2766.3504845,4105.626676,3697.503185
b2416,773.612313333333,429.9099925,486.6192345,451.822797
b2417,1320.557691,1110.0739745,987.9183905,1103.274234
b2418,69.139824,66.5913245,41.2465885,50.575067
b2419,48.5288663333333,44.2394625,46.380325,47.888979
b2420,38.2512803333333,31.440246,30.5941195,29.032021
b2421,237.079956333333,299.5535635,552.508769,214.151893
b2422,103.783584,194.350269,359.300829,87.10771
b2423,38.1221136666667,79.8092565,141.461476,28.472495
b2424,173.398812666667,605.0125575,548.928665,144.329178
b2425,157.156580666667,759.018419,470.34077,114.054092
b2426,139.934175666667,142.8200905,155.1032855,145.641063
b2427,7.47367366666667,9.7118555,9.0764285,14.433186
b2428,6.472943,7.0100715,8.125579,7.192855
b2429,2.616126,3.044904,3.236515,1.557625
b2430,6.959351,7.994507,11.179598,8.660598
b2431,210.164310333333,226.123183,182.8161475,218.395496
b2432,55.9766856666667,61.427886,70.9840555,64.073098
b2433,30.257377,19.6832405,34.600793,36.485861
b2434,151.02825,170.1714545,174.463887,165.934538
b2435,73.6706493333333,64.2439775,62.1444085,58.313087
b2436,26.6800503333333,20.225065,19.888061,19.8903
b2437,17.070071,17.9715485,14.266475,18.766841
b2438,44.503339,39.619078,47.632957,56.330308
b2439,9.73034833333333,7.5806295,5.9674895,9.278513
b2440,42.239843,38.3742075,34.7718025,35.242749
b2441,43.8704313333333,41.6329275,37.918475,41.115154
b2442,78.0013876666667,72.4036985,64.8175255,61.156146
b2443,163.913909333333,184.188657,141.6992655,192.158536
b2444,6.353765,14.646634,14.291481,3.296546
b2445,52.169971,58.100841,62.5843605,79.344351
b2446,68.0209873333333,61.122216,63.1606635,86.588252
b2447,9.41151833333333,11.9630865,7.010231,10.904525
b2448,54.8999606666667,45.456258,46.382711,62.516685
b2449,124.204656333333,131.7872095,120.972852,148.351342
b2450,198.167705666667,195.450342,196.8635755,211.899958
b2451,0.317366666666667,0.303289,0.529067,1.812089
b2452,5.38715033333333,3.784881,3.6168715,6.138217
b2453,3.96664533333333,4.6122565,5.6444925,5.833529
b2454,1.81818966666667,2.3325045,2.5183485,0.439187
b2455,0.823304666666667,1.2479645,0.913436,1.585578
b2456,0.794789333333333,1.3044165,0,0
b2457,2.19376733333333,6.3329745,4.7907555,4.741134
b2458,0.61939,1.130607,1.2479945,1.353758
b2459,1.52700966666667,0.9288275,0.621343,0.928929
b2460,2.16804566666667,3.285589,2.653396,3.386607
b2461,5.02963,10.916738,5.445062,11.263627
b2462,1.96262333333333,5.716027,2.425052,0
b2463,154.889226,195.433735,123.481903,197.28681
b2464,374.379154333333,434.465141,268.254815,446.058126
b2465,555.646373333333,621.2547575,425.4341025,665.574038
b2466,16.3929086666667,13.268105,13.40098,17.993833
b2467,373.411074,374.9299085,296.3168245,402.745185
b2468,4.24582966666667,3.734927,3.911764,2.884076
b2469,10.924496,11.4062315,12.497015,14.272032
b2470,3.60989666666667,3.9444025,3.922096,6.534022
b4606,0,0,0,0
b2471,51.714979,72.9792085,29.609929,72.269924
b2472,88.0881513333333,100.030174,56.902368,85.074496
b4547,70.7658573333333,99.840056,67.93678,114.921049
b2473,53.1351496666667,58.497496,41.195425,38.624969
b2474,19.2735106666667,16.642048,15.6781685,11.600723
b2475,424.751304,427.9723575,339.782472,444.870651
b2476,770.07917,464.2470545,776.755356,706.982926
b2477,193.238690666667,174.643612,172.377724,159.462833
b2478,517.026229666667,507.1543115,399.38994,480.962856
b2479,327.388613333333,378.933561,240.1628715,334.547599
b2480,459.986002666667,445.2541085,340.684077,499.75299
b2481,0,0,0.2215485,0.683743
b2482,1.32150666666667,0.9581805,1.4622575,0.296955
b2483,0.355358333333333,0.493958,0.498175,1.11333
b2484,0.524394666666667,0.5886405,0.886413,1.538254
b2485,0.394851666666667,0.2486385,0.204876,0
b2486,2.48048966666667,1.3188415,1.401832,1.967508
b2487,3.965039,3.153776,3.580765,3.696311
b2488,3.446824,4.908465,4.451648,1.661915
b2489,2.40054133333333,2.8588115,3.322893,0
b2490,7.442019,3.4547175,3.471438,3.924391
b2491,3.454025,2.682035,3.6869305,3.277516
b2492,7.154077,6.7441635,8.822761,8.613537
b2493,62.2857913333333,52.6100105,47.8379395,56.328792
b2494,149.645256,140.43775,129.121411,137.896591
b2495,988.933748333333,992.097171,896.4256975,901.314866
b2496,385.209586333333,337.6234375,321.63742,354.464868
b2497,4.27512666666667,2.41929,9.153772,2.007679
b2498,98.0778926666667,66.0816385,113.989931,58.168589
b2499,192.240711333333,125.8510565,221.7857485,188.861697
b2500,151.420931666667,97.90131,170.5125125,116.902914
b2501,77.578581,80.122295,68.934902,69.113806
b2502,88.640504,100.9499085,72.0305995,91.380014
b2503,5.08049366666667,4.4365065,4.840453,5.669901
b2504,106.300735,143.994249,146.676298,121.758318
b2505,3.653682,5.8037535,17.0413795,7.216939
b2506,26.8683813333333,27.259379,39.5213535,32.132788
b2507,262.831148666667,178.932224,300.9116625,204.68315
b2508,242.042612666667,151.195,275.0729515,203.332538
b2509,56.2929863333333,55.221192,60.835637,44.28602
b2510,1.39662233333333,9.8005155,10.1597305,8.533837
b2511,289.381143666667,340.697283,248.1690845,352.718691
b2512,177.833510333333,171.0380415,173.9930945,160.407217
b2513,150.413836,152.296768,144.4611435,135.048345
b2514,239.950015333333,228.127664,209.439711,241.082945
b2515,214.117126666667,219.131535,204.1099465,259.016222
b2516,151.630078333333,142.576081,117.8625775,125.704108
b2517,36.2725283333333,38.6663085,27.653501,46.901369
b2518,86.5669763333333,55.630476,94.28529,54.838445
b2519,7.68172066666667,5.848599,5.633072,6.246633
b2520,57.6523813333333,48.83617,31.7702845,37.6158
b2521,76.0751253333333,85.613952,38.8022575,67.079202
b2522,91.410359,128.663012,93.844415,95.532226
b2523,45.3567496666667,49.0597965,43.1939535,52.750291
b2524,189.661753666667,251.388646,191.8743015,234.838665
b2525,284.041141666667,443.607893,242.5175185,306.330546
b2526,36.5721073333333,49.416496,37.9081285,36.550101
b2527,124.296092333333,167.44055,81.719282,125.694872
b2528,1203.054816,1430.240716,901.072493,1394.370055
b2529,986.220935666667,1338.6973765,722.0400985,1226.254217
b2530,545.402085333333,679.834213,426.9329115,614.30513
b2531,1907.784766,2398.725883,1463.4718705,2414.481973
b2532,104.443974,101.024272,128.676303,108.506597
b2533,74.610613,67.5325335,105.206504,86.390408
b2534,0.416888333333333,1.420511,0.5639205,1.279614
b2535,26.557615,32.363469,24.940797,33.158302
b2536,6.49095766666667,4.494036,7.3776685,6.727532
b2537,89.4922683333333,100.155793,91.5786345,108.472307
b4706,0,0,0,0
b2538,33.2467356666667,28.9782235,35.6517355,36.886167
b2539,16.8680483333333,16.8481195,12.6567675,17.140231
b2540,6.99138866666667,10.5362855,7.413185,24.269938
b2541,5.176983,6.855264,8.4794525,9.603335
b2542,21.0281216666667,25.6186475,22.249617,28.989705
b2543,36.265586,47.646103,33.5939035,56.81864
b2544,19.287618,24.9938425,16.47361,27.776654
b2545,14.040002,14.4524425,11.0884945,15.042348
b2546,0.957548666666667,1.10886,0.811486,0
b2547,3.09014533333333,5.5320475,4.763836,3.940069
b2548,4.69737333333333,8.7219945,7.6846605,8.126213
b2549,2.67753266666667,2.4374115,2.3313825,1.478258
b2550,23.313223,29.434545,27.9203935,35.05851
b2551,769.003419,516.0256605,501.8344395,362.702838
b2552,42.6780923333333,40.810828,35.474776,37.106806
b2553,165.379319,146.3745185,156.0113135,143.496409
b2554,32.8380573333333,27.441967,28.4229065,32.254385
b2555,50.0512663333333,51.9139205,46.0686295,48.453658
b2556,52.7311793333333,54.013001,48.4436045,56.599504
b2557,240.022196333333,129.665015,216.364973,186.634391
b2558,10.946905,9.567271,12.455588,12.41981
b2559,47.1513026666667,51.4066235,46.8981875,52.008469
b2560,29.6138746666667,25.4822725,26.2718875,24.858315
b2561,7.890377,14.7340465,13.289352,18.088427
b2562,36.554047,47.016119,55.206234,70.704955
b4687,0,0,0,0
b2563,145.000634333333,132.691899,100.991786,108.317604
b2564,243.002335666667,256.983498,194.672714,228.330549
b2565,91.0623063333333,77.083448,83.2637905,69.978893
b2566,135.607245333333,142.752671,131.276739,123.800945
b2567,349.003555,332.7435065,301.3486045,318.116859
b2568,84.6807596666667,75.080702,80.4287535,87.254919
b2569,127.902683,128.940701,129.352819,132.514127
b2570,177.575051,153.249203,189.2741045,148.47509
b2571,110.922491666667,91.432758,109.054489,86.859145
b2572,464.391784666667,382.1960895,480.5786825,476.180898
b2573,823.161366333333,710.5488525,1016.8309935,984.742489
b4725,3437.71180966667,4011.96678,3702.334722,4534.611765
b2574,33.1289306666667,28.177374,67.333395,44.075334
b2575,26.685148,27.908802,43.0890595,32.534168
b2576,94.7285323333333,98.6827735,97.2474965,110.72401
b2577,24.3629913333333,32.249712,27.11102,31.070927
b2578,4.56319866666667,4.4886645,4.680145,6.647005
b2579,120.002694666667,95.1210735,124.928591,115.824983
b2580,77.55799,75.6432795,76.387727,70.618052
b2581,110.761635,139.587709,86.9256555,108.438915
b2582,82.5319713333333,89.978194,61.752547,113.668852
b2583,11.5163906666667,8.429029,7.9419705,4.544114
b2584,96.626571,108.872907,81.4996895,118.705129
b2585,69.0060723333333,81.0396015,75.9786585,87.157771
b2586,61.9523753333333,46.4377985,37.2271215,37.793197
b2587,2236.496977,2445.599586,1213.299675,2699.161975
b2592,186.121395333333,129.7256755,203.2291425,163.440245
b2593,67.769013,68.751069,58.755237,92.925224
b2594,284.605769333333,341.5958495,260.446207,300.811744
b2595,201.267279333333,168.473882,183.0076055,174.215221
b2597,3178.68425633333,2099.576267,1918.2684865,1800.893674
b2598,0,0,0,0
b2599,1668.94985066667,213.716188,258.5621195,186.391435
b2600,2811.300533,57.5359455,630.1432795,53.418844
b2601,5919.95174433333,97.043542,1222.424623,73.769964
b2602,120.900545666667,30.1204075,40.541471,32.197964
b2603,31.393722,38.727426,23.0030925,24.357171
b2604,13.6555146666667,17.5997495,11.235454,11.742676
b2605,56.3261053333333,63.534776,46.4582475,47.646674
b2606,2558.79091533333,1729.1029875,3022.913661,1670.391325
b2607,2291.21118233333,1647.9054735,2475.933746,1523.322704
b2608,453.299443666667,325.855173,502.984021,289.92477
b2609,1019.929534,766.90325,1148.917324,882.799324
b2610,162.279307,143.665772,147.8621585,154.123093
b2611,56.2662136666667,57.719678,45.4314125,43.644879
b4461,65.8038086666667,65.802829,50.7627755,46.559836
b2614,474.210231666667,396.6554225,472.2009105,380.931403
b2615,123.630466666667,146.897482,111.4075155,148.272922
b2616,38.626875,50.398915,50.2338375,78.134221
b2617,127.416249333333,140.9992465,146.107313,139.505848
b2618,174.238693333333,186.482975,119.3682595,188.261671
b2619,205.709869,187.8510135,174.0931325,227.635659
b2620,691.318169333333,687.9970025,522.977155,569.732567
b2622,97.0189033333333,111.1649695,77.199576,111.736021
b2623,37.1940386666667,32.029418,40.301268,22.356151
b2624,0,1.8092805,2.9825825,0
b2625,6.02426833333333,7.3317185,5.3952555,5.408536
b2626,3.79657833333333,8.7244285,3.1019495,6.01744
b2627,74.242372,70.9035255,57.7706895,65.852073
b2628,68.816364,68.851742,53.238636,56.722474
b2629,21.3874613333333,19.974733,12.5711805,28.842996
b2630,146.993712666667,145.460642,152.1942605,168.150191
b2631,51.2151326666667,56.2610925,47.966229,54.785967
b2632,7.699164,8.445462,7.864841,10.512066
b2633,2.53576466666667,0.356812,0.7573375,1.351061
b2634,0.170514,0.6678665,1.5052255,0.564435
b2635,1.07282233333333,1.448885,0,3.538814
b2636,0.751444,1.99359,2.3144895,0
b2637,10.8974883333333,11.1130805,17.448614,17.082552
b2638,8.20493133333333,23.167957,24.7078485,18.826544
b2641,11.0468176666667,8.0941795,11.7136125,10.843908
b2642,31.520687,23.8148815,31.4924905,10.096239
b4644,1.98617666666667,0,0,0
b2643,1.86532833333333,0.4334555,1.8351915,2.205143
b2644,2.37832133333333,1.3332725,1.670397,1.013759
b4548,0,0,0,0
b2645,0,4.11362,0.669195,0
b2646,1.738713,5.654804,9.0255295,5.780277
b2647,40.245124,66.6133545,33.905099,60.057936
b2648,2.59857566666667,0,1.1955825,3.450322
b2649,1.02786833333333,1.4457645,0.626191,0.948802
b2650,0.630035,1.3332725,1.70456,4.055036
b4462,0.863348666666667,1.3407935,0.791001,0.656352
b2659,38.2508576666667,51.819451,21.505883,45.944733
b2660,17.6037956666667,20.8127105,10.8776015,12.034396
b2661,40.8763556666667,48.096158,24.023564,30.319108
b2662,49.6147,62.212106,35.9297235,53.154529
b2663,10.0117733333333,12.0190745,6.667113,12.035947
b2664,77.201349,85.820396,68.4621495,84.168844
b2665,1930.208244,2269.5665355,1531.5066885,2402.36588
b2666,43.817949,46.803071,27.7788605,0
b2667,10.1193316666667,12.521293,16.135348,6.86051
b2668,10.7408936666667,16.311338,9.7923085,11.50953
b2669,563.733014333333,378.327861,855.544099,498.342398
b2670,19.1066506666667,39.7603965,6.444473,21.66348
b2671,40.786661,43.1732385,39.0659145,33.881147
b2672,439.862903,501.844811,379.5798265,493.250304
b2673,575.814712333333,381.799996,194.547061,260.427132
b2674,779.277555,661.842407,260.4899235,347.128699
b2675,1112.258281,924.180234,411.292679,569.848418
b2676,966.214252333333,748.081649,326.865497,382.502896
b2677,215.688375666667,218.4879255,168.8600525,167.648013
b2678,9.23126166666667,7.1480925,9.36715,6.377896
b2679,64.6017793333333,59.247403,56.6080005,50.27556
b2681,1.96806333333333,3.350234,2.259258,3.088021
b2682,54.352393,45.2609725,52.958958,46.177528
b2683,50.7864783333333,47.507854,46.604882,50.432468
b2684,165.987697666667,163.886153,155.8063085,175.540537
b2685,29.2136096666667,33.345157,43.2315225,37.253536
b2686,6.99234533333333,6.5473665,12.1660275,7.717122
b2687,2375.89273966667,2941.2365595,1857.253241,2501.145787
b2688,487.18701,551.7709465,363.546258,504.604845
b2689,55.975221,51.6170675,49.85288,64.111276
b2690,90.688037,84.6717475,73.0477375,73.526448
b2696,3795.87055566667,4290.5404415,3783.7401405,4207.834436
b2697,427.545157,375.951097,366.078036,362.78349
b2698,7.16347933333333,5.1538025,5.3862515,5.728506
b2699,627.535529666667,612.6087955,506.779873,615.13601
b2700,113.743543666667,113.5024325,122.6456425,100.257645
b2701,34.0994996666667,31.792766,32.397959,38.568507
b2702,0.728380333333333,1.1474305,2.3763085,0.788851
b2703,1.39540066666667,1.8491385,2.476103,2.554886
b2704,3.79053366666667,2.4937715,3.6813185,6.261253
b2705,4.91919366666667,5.082353,9.420853,8.241028
b2706,0.497279333333333,2.199057,1.073661,3.313658
b2707,74.8080673333333,69.3417405,67.012589,66.650497
b2708,17.3269213333333,14.955067,11.593156,17.013823
b2709,50.9567573333333,48.7744185,54.6154155,71.789598
b2710,12.9925823333333,8.5352855,8.747701,11.866533
b2711,3.861192,4.763436,3.3543435,3.533412
b2712,5.71923066666667,5.6754525,5.004235,6.300981
b2713,0.545515,0.6878815,2.310963,2.631124
b2714,69.717851,67.8920645,89.0921975,87.991486
b2715,9.465768,7.4339015,9.2051635,9.093817
b2716,18.9585336666667,17.817387,18.7533635,22.029267
b2717,85.5910433333333,70.044321,64.201726,76.072337
b2718,8.253691,6.9958495,10.137127,15.88915
b2719,20.3832363333333,23.6170615,20.018247,21.804229
b2720,2.576963,5.2022125,2.8364055,5.028977
b2721,3.02583866666667,2.2922915,1.582239,2.154686
b2722,0.283402666666667,0.457639,0.7660545,0.383996
b2723,0.818178,0.469674,0.453454,1.330967
b2724,0.835499,2.2951525,1.170902,1.38821
b2725,1.27979166666667,1.006789,0.352183,1.090575
b2726,22.3055586666667,17.02224,17.3954885,34.614583
b2727,4.07313433333333,3.576761,3.3551285,4.145769
b2728,1.15499366666667,4.7230905,0,0
b2729,7.16313766666667,7.97782,8.632945,8.65445
b2730,5.591393,6.4985825,9.2789835,12.618934
b2731,15.8790416666667,16.4491785,12.5871595,16.376011
b2732,5.291037,10.6481305,4.566618,15.350421
b2733,51.9308906666667,50.4208415,45.1677615,46.108438
b2734,4.55404433333333,10.5165205,4.763808,3.737059
b2735,59.8556496666667,64.8151765,58.4163425,63.926034
b2736,1.44962233333333,1.5733595,0.924748,1.177568
b2737,3.348403,4.518212,4.395145,3.976537
b2738,5.24794066666667,2.7511075,4.787566,3.247303
b2739,7.77636366666667,9.12025,6.523113,4.874093
b2740,7.52689866666667,5.8114205,6.385838,6.092337
b2741,3291.77293433333,3111.236964,2783.2772495,3145.015591
b2742,2805.86422033333,2615.5138245,2287.1907,2549.734755
b2743,236.806015,213.0457245,192.9399115,215.959245
b2744,238.371232,245.686154,237.9752375,276.630885
b2745,89.227124,80.6281715,77.2852025,73.394752
b2746,86.775662,95.971442,70.405325,89.085054
b2747,60.6309643333333,56.7451275,57.678212,45.985184
b2748,365.395550666667,361.127663,334.330614,393.714731
b2749,335.119084333333,334.7393955,304.5480575,230.737413
b2750,308.469375,520.961894,860.2905315,335.45473
b2751,296.70681,728.160698,754.424163,296.980925
b2752,320.439436333333,1418.9631,799.3334095,293.999448
b2753,54.5704093333333,59.6266395,64.64922,70.534735
b2754,240.227009333333,220.286104,182.658503,185.384649
b2755,19.218294,21.4619745,18.8747705,20.142811
b2756,24.1692146666667,28.704879,21.112919,40.792661
b2757,50.5826716666667,59.9054755,49.5818115,54.424122
b2758,5.27234733333333,8.6497235,9.95906,8.339266
b2759,17.7275323333333,19.379168,22.884795,13.178867
b2760,7.44181833333333,8.6602035,10.0964965,5.820077
b2761,7.23931,8.9782835,7.363606,9.04161
b2762,146.269242666667,159.611286,909.8651465,140.937265
b2763,113.59011,162.215425,676.2470545,107.157427
b2764,96.9021653333333,367.945025,534.8131525,74.972871
b2765,15.4751716666667,21.3579035,27.7261565,24.148473
b2766,2.316294,2.0132965,3.182778,2.553111
b2767,4.72683833333333,0,2.9457255,2.94604
b2768,5.87158233333333,11.083701,7.87214,12.2044
b2769,7.44854266666667,8.895164,7.503123,8.449846
b2770,5.16764033333333,5.408523,4.6602585,3.878131
b2771,0.876908,1.126189,0.4946225,0.480101
b4463,2.61932633333333,2.8805835,3.958062,3.038719
b2774,0,0.256212,0,0
b2775,0.388372666666667,1.0225085,0.93924,0.253844
b2776,6.34676866666667,7.05388,5.9149355,7.663243
b2777,114.168197,119.8712365,100.928084,119.811793
b4682,0,0,0,0
b2778,1.177553,0.772822,1.6884405,3.731192
b2779,2918.518574,2448.2072325,1852.551881,1878.987007
b2780,746.21165,680.8955485,590.827633,606.310233
b2781,141.018581666667,160.036249,114.5717535,138.05065
b2782,119.081843333333,131.0525,91.997238,128.882974
b2783,680.082793666667,801.2273435,618.646716,808.695731
b2784,134.086536666667,135.550523,111.5926195,142.252569
b2785,20.420528,21.458837,19.6417875,15.632859
b2786,24.699662,25.396828,23.1730535,23.110874
b2787,17.45157,16.96526,17.4204915,15.560997
b2788,4.34725866666667,4.776183,4.5887645,8.618398
b2789,2.85549866666667,2.441064,2.6998815,3.789329
b2790,92.790146,96.4670625,60.017802,86.653919
b2791,18.1012913333333,18.9808865,16.998059,16.392851
b2792,18.4335446666667,25.169845,19.4031805,7.707036
b2793,412.821136,477.019708,389.818991,506.05325
b2794,138.112962666667,120.512641,109.575213,132.217788
b2795,126.294154,128.3487785,80.484102,87.16728
b2796,11.282051,7.524049,11.263507,8.532637
b2797,10.638146,8.859697,11.4763495,9.581735
b2798,13.0596506666667,14.2186225,15.5882905,15.205661
b2799,20.461504,20.6178705,24.860483,24.328492
b2800,1.679267,1.177831,1.910273,2.543775
b2801,0.155276,0.097839,0,0
b2802,1.59206533333333,1.360143,2.272506,1.031237
b2803,50.7625486666667,49.848329,43.086438,41.374204
b2804,83.1177043333333,77.5570105,79.9245085,112.374644
b2805,49.1027946666667,53.5072625,47.553055,65.313157
b2806,82.8561383333333,77.3162095,72.187931,89.862924
b2807,62.9011903333333,80.88234,64.4624795,91.524051
b2808,28.247457,34.5083365,29.5451795,33.313111
b2809,663.051915666667,699.7065785,742.15913,937.280008
b2810,39.9147493333333,37.0999055,36.7548285,39.533357
b2811,45.5853506666667,49.486232,40.6499975,48.957264
b2812,51.8567366666667,59.8055505,63.70785,72.079569
b2813,84.7383293333333,68.748424,78.525291,62.877044
b2817,72.8103216666667,73.4811015,90.252976,86.518657
b2818,36.438097,40.747211,47.125573,33.790669
b2819,42.3705173333333,36.73581,38.849173,38.265296
b2820,37.882861,35.623552,41.473768,37.565943
b2821,30.464322,28.684155,32.217427,29.848267
b2822,37.0460686666667,33.199004,31.849996,35.423658
b2823,34.084929,26.2852495,26.934098,33.814966
b2824,4.01418433333333,7.810529,4.4485845,6.704415
b2825,7.032661,8.104736,9.1704475,9.466215
b2826,4.65529,3.9004835,6.2464775,2.11312
b2827,142.425675666667,140.145417,124.1859615,129.292076
b2828,43.0137423333333,35.2741855,34.118843,28.472495
b2829,189.774637333333,177.3524095,162.1757675,146.144461
b2830,343.187983,321.1613005,318.482967,328.486747
b4610,3.64896333333333,0,0,0
b2831,61.460468,65.5786175,56.789501,72.933398
b2832,19.6074643333333,21.76731,17.644049,18.720732
b2833,92.216061,112.640755,68.466257,91.223993
b2834,220.580493333333,262.9466215,188.4510165,250.879685
b2835,14.6214316666667,14.5182115,14.30677,14.906768
b2836,47.8328293333333,48.137451,40.3472425,45.5484
