Names,NAB,CAB_1,CAB_2
b1011,3.22536833333333,2.67412166666667,1.93562833333333
b1012,2.22278966666667,1.67775266666667,1.791412
b1013,26.6056836666667,27.60221,29.234645
b1014,289.552265333333,223.229190666667,261.310913333333
b4737,9.690546,5.31532866666667,0
b1015,650.924605333333,534.325508666667,497.496041333333
b4490,5.90647233333333,7.27298133333333,6.09167533333333
b1018,4.85219833333333,4.551673,4.525631
b1019,8.75843666666667,7.48873933333333,8.438506
b1020,149.339905666667,150.030018333333,168.512815333333
b1021,5.86120733333333,6.274772,8.134928
b1022,2.31910133333333,2.37694566666667,1.53202533333333
b1023,0.984759,0.945258666666667,1.11766966666667
b1024,4.87505333333333,4.825289,4.49638333333333
b1025,2.548051,3.35939566666667,1.85465333333333
b1028,0,0.735968666666667,0
b1029,0.472238,0.320362666666667,0.126425666666667
b1033,68.301642,82.9782,72.4282173333333
b1034,78.636045,96.3541816666667,76.990403
b1035,83.1623416666667,79.6628023333333,82.075379
b1036,90.543483,89.30757,74.76103
b1037,3.774217,4.53722766666667,3.60176
b1038,0.950599333333333,1.529873,1.44477233333333
b1039,0.694997,1.69315266666667,2.90311833333333
b1040,2.348687,3.146326,3.12129433333333
b1041,0,0.472041,0.128171
b1042,3.204697,5.400628,4.271471
b1043,1.86138866666667,0.572469,1.17536366666667
b1044,7.30215966666667,12.2984783333333,8.798956
b1045,89.2353413333333,90.805979,97.9517216666667
b1046,47.4783843333333,51.32518,46.744436
b1047,14.354029,16.4969246666667,12.7446303333333
b1048,213.788724,230.768202333333,202.589787666667
b1049,242.010505333333,230.699443,226.191117666667
b1050,164.627526333333,316.456387,200.673856
b1051,71.8535713333333,76.3443766666667,82.5026066666667
b1053,31.777821,33.4625653333333,29.52771
b1054,93.601526,92.9174813333333,90.2190803333333
b1055,21.2940856666667,22.0787066666667,21.0605283333333
b1056,14.4289563333333,13.18909,14.4720933333333
b1057,7.32588233333333,8.192936,6.96436366666667
b1058,5.95807966666667,2.88428,5.96320533333333
b1059,35.5963066666667,35.319634,40.055434
b1060,1354.79224266667,1533.29590166667,1431.96873566667
b1061,50.6228253333333,55.287728,57.144147
b1062,63.385476,58.9276966666667,63.747838
b1063,216.445987666667,215.868457666667,200.458892
b1064,395.108366666667,352.961188,443.806693
b1065,14.8710436666667,13.6062936666667,10.8539523333333
b1066,108.13043,114.159890666667,107.733243
b1067,80.5611856666667,73.5713656666667,78.3378396666667
b1068,75.668636,65.9619896666667,71.0829776666667
b1069,21.424195,21.1094396666667,19.6189756666667
b1070,12.9604866666667,10.6921566666667,9.60419
b1071,29.043287,21.1946776666667,27.2114233333333
b1072,5.62548633333333,4.94070733333333,3.33343466666667
b1073,3.86323266666667,2.63737066666667,3.13532533333333
b1074,5.233068,4.535164,4.483121
b1075,7.9294,8.992452,7.50996
b1076,11.6313113333333,11.0350986666667,10.2845366666667
b1077,10.9860136666667,9.11959133333333,11.7126673333333
b1078,15.555798,13.69701,13.3215773333333
b1079,7.255465,5.00175466666667,6.11750633333333
b1080,4.73707033333333,5.611707,4.62253966666667
b1081,5.42625933333333,5.48574266666667,4.82586733333333
b1082,9.46565166666667,9.54472566666667,8.777191
b1083,13.610195,14.6662343333333,15.6895206666667
b1084,210.438711,189.744052666667,206.452838333333
b1085,218.933003666667,213.141361,217.827136666667
b1086,26.5504246666667,28.946347,27.6679403333333
b1087,58.3572383333333,56.926654,58.2518736666667
b1088,829.381949666667,737.574779,837.621145
b1089,2481.57212933333,2090.32986233333,2662.83631733333
b1090,183.458929333333,175.569858,173.324575666667
b1091,300.034819333333,324.986434,307.010627333333
b1092,326.696562,331.640573666667,350.406516333333
b1093,763.156957666667,731.677543666667,814.120145666667
b1094,2299.35278966667,2905.45327866667,2432.195263
b1095,425.700176,413.974507333333,434.188486666667
b1096,41.0330953333333,45.068318,41.534678
b1097,42.0046293333333,43.38634,43.0630633333333
b1098,73.4813883333333,72.495745,67.9866333333333
b1099,58.9144303333333,55.807708,59.00497
b1100,70.3276023333333,85.8703663333333,74.4175543333333
b1101,271.139281666667,247.893242333333,239.821097
b1102,4.042412,4.502501,4.14905633333333
b1103,182.677439,188.575909333333,190.053396666667
b1104,183.437151,214.342033666667,197.819980666667
b1105,169.768067666667,173.175977333333,177.14681
b1106,39.0508576666667,40.5809516666667,42.4661003333333
b1107,69.2294563333333,67.3800633333333,73.7161426666667
b1108,139.393306,176.637596,143.429248333333
b1109,145.038100666667,159.113512333333,145.376609666667
b1110,953.251478666667,949.641381666667,907.468099
b1111,49.5448453333333,52.3898806666667,50.828094
b1112,87.143545,87.3578643333333,83.166597
b1113,165.755783333333,165.722744,185.098803333333
b1114,93.6978486666667,93.694266,100.678383333333
b1115,8.95265433333333,7.27296966666667,8.685948
b1116,120.106944,114.755185,112.845106
b1117,189.446709666667,179.345380333333,186.881587666667
b1118,107.602311666667,117.315085,105.723262666667
b1119,152.041468666667,145.769495,138.060007
b1120,75.016128,79.8356846666667,82.8304963333333
b1121,1.672753,1.135935,1.74060966666667
b1122,3.545935,1.90039366666667,1.94838466666667
b1123,148.749654,135.469386666667,140.873657666667
b1124,35.4884893333333,36.8041256666667,30.791857
b1125,37.598464,43.435939,36.5525813333333
b1126,62.5664293333333,59.814329,54.9644853333333
b1127,82.412356,83.244171,86.927865
b1128,140.699589,152.111203666667,154.741135333333
b1129,39.5276056666667,41.1112116666667,36.6543606666667
b1130,78.1791033333333,83.3309386666667,76.83222
b1131,96.5354313333333,90.6355796666667,102.332220666667
b1132,92.8610873333333,87.6998693333333,90.012415
b1133,98.232089,97.564248,94.960308
b1134,28.751468,24.153559,29.7440886666667
b1135,19.2054976666667,15.4595836666667,19.535544
b1136,1136.694152,1121.17530166667,1293.99617766667
b1137,8.78240033333333,18.0634473333333,9.53784066666667
b1138,13.2120476666667,19.3607716666667,10.4744633333333
b1139,8.01357233333333,14.842103,8.09733833333333
b1140,3.17601533333333,4.03029133333333,3.05571433333333
b1141,5.107375,1.76781566666667,3.56483866666667
b1142,7.58261466666667,6.51167633333333,3.27785066666667
b1143,15.8083383333333,21.3477323333333,15.027677
b1144,4.64826733333333,3.766617,2.882718
b1145,41.697472,46.24998,44.3795266666667
b1146,3.34988333333333,3.069165,0
b1147,4.1747,3.49738733333333,2.95805133333333
b1148,0.328711,0.282531,0.701539333333333
b1149,0.282715,0.583812666666667,0.556968333333333
b4692,0,0,0
b4693,0.531267666666667,0.312652,0.108380666666667
b1150,1.10134833333333,0,0
b1151,0.832523,1.22909533333333,1.33031933333333
b1152,0.662563333333333,0.872229,0.344775333333333
b1153,1.21374166666667,0.879984,0.811329333333333
b1154,0.269967333333333,0.305906333333333,0.472169333333333
b1155,0.316842666666667,0.740624666666667,0.152348
b1156,0.988755333333333,0.599938666666667,0.561390333333333
b1157,0,0.268978333333333,0.097852
b1158,0.56065,0.470213666666667,0.786528333333333
b1159,3.64230666666667,5.15386366666667,3.168955
b4519,1.485326,3.60422933333333,0
b1160,0,0.634996666666667,0.573520666666667
b4738,0,0,0
b4739,0,0,0
b1161,2.72801233333333,2.19849433333333,1.428461
b1162,57.879415,62.4115146666667,59.9206723333333
b1163,52.616883,66.0698183333333,53.6957896666667
b1164,17.1691333333333,24.3377106666667,24.858012
b1165,3.76912666666667,8.00079033333333,0.851286333333333
b1166,5.69739233333333,7.030996,5.986574
b1167,7.08485533333333,14.1042486666667,6.53975033333333
b1168,1.277815,1.746682,1.359795
b4520,1.33796933333333,7.41625366666667,1.513389
b4491,1.71512966666667,2.15967166666667,1.73395733333333
b1171,114.299227,108.533934666667,99.5047083333333
b1172,67.0532733333333,81.486505,72.7885226666667
b4593,0,0,0
b4594,2.10654733333333,2.550844,3.46674766666667
b4521,1.43218466666667,1.99821166666667,1.514308
b1174,159.309389,158.109508666667,179.236486333333
b1175,211.301617,206.415681,229.429365666667
b1176,206.402971333333,207.690544,195.777933
b1177,15.5724186666667,20.5418106666667,13.322439
b1178,32.1903266666667,30.2646873333333,36.415492
b1179,44.556636,46.264303,47.8857343333333
b1180,53.164333,49.732345,59.9232263333333
b1181,23.2579013333333,24.980084,28.2206973333333
b1182,2.86619833333333,3.958267,2.92695033333333
b1183,2.38427933333333,2.18611766666667,4.06545533333333
b1184,4.001485,3.88065633333333,3.218633
b1185,85.9325656666667,86.2732636666667,88.2278796666667
b1186,62.7345926666667,61.3203283333333,55.974478
b1187,104.054873,103.956904,99.875212
b1188,125.129869333333,124.173315333333,131.876883
b1189,795.202836666667,742.625156,777.784086333333
b1190,417.635493333333,366.385964666667,424.322451666667
b4740,37.1732153333333,75.5310303333333,56.858804
b1191,39.9206563333333,37.2527873333333,33.1751966666667
b1192,31.3466346666667,31.386935,36.88943
b1193,45.2675176666667,46.901004,40.8882093333333
b1194,2.03881,3.432069,2.16090966666667
b1195,70.9721576666667,76.2949733333333,90.2609353333333
b1196,3.69785733333333,3.46550733333333,4.665483
b1197,34.6443253333333,34.4512146666667,34.3163143333333
b1198,32.727775,35.4161753333333,34.0599596666667
b1199,40.9469263333333,40.4747393333333,45.683528
b1200,49.9326956666667,52.8127946666667,52.82919
b1201,12.266807,12.2309816666667,11.468172
b1202,7.728796,7.947397,6.70975466666667
b1203,73.7118,70.1089516666667,70.7087296666667
b1204,36.4081843333333,35.4050013333333,36.3770013333333
b1205,1592.52153233333,1695.339133,1567.79475066667
b1206,35.3263786666667,39.832961,31.7423873333333
b1207,363.724266666667,369.042761333333,382.586211
b1208,148.013912666667,128.983756666667,151.803547666667
b1209,125.294863666667,122.232808333333,126.362749
b1210,106.279948,101.172556333333,99.1254703333333
b1211,73.239799,78.642098,73.6456113333333
b1212,50.2755766666667,55.238655,53.5659536666667
b1213,21.8188533333333,26.333007,27.4813093333333
b1214,93.7722736666667,99.8638373333333,99.682823
b1215,172.622029333333,168.660576333333,168.36754
b4419,188.944246333333,150.787628666667,195.453627
b4421,0,0,17.016848
b1216,57.191967,63.1915176666667,53.362528
b1217,65.2670156666667,99.0893346666667,72.723061
b1218,74.8749266666667,75.161326,67.9428856666667
b1219,142.344485,127.227903666667,141.945138
b1220,19.5789746666667,20.721494,19.577099
b1221,40.64663,48.2674316666667,42.672961
b1222,20.6484073333333,21.9615106666667,19.9636623333333
b1223,71.9332256666667,80.366524,66.911751
b1224,52.1989133333333,56.536607,56.0269396666667
b1225,56.8224093333333,55.1858353333333,59.3635083333333
b1226,76.794611,75.1154666666667,78.5574013333333
b1227,75.2073346666667,83.696799,67.1267653333333
b1228,39.9891403333333,48.6928453333333,53.0549433333333
b1229,0,0,0
b1232,51.0576813333333,54.395564,54.4801773333333
b1233,59.941415,61.528607,52.367507
b1234,102.196413666667,108.259159666667,91.921016
b1235,83.4049016666667,83.342588,83.2063406666667
b1236,204.926403333333,214.990731333333,194.135665
b1237,1536.04928633333,1595.960536,1785.92082566667
b1238,8.097302,10.082524,7.92695133333333
b4573,9.85014533333333,10.923688,9.718233
b1241,486.315791,493.632537,473.797062666667
b1242,14.6732453333333,14.2940913333333,12.9199176666667
b1243,78.1000303333333,80.7811276666667,78.4308453333333
b1244,29.594826,31.71306,30.8778036666667
b1245,41.8072323333333,42.5178633333333,36.0362823333333
b1246,46.5030653333333,43.0849746666667,48.521304
b1247,48.5827313333333,49.45778,52.800746
b1248,148.794290666667,130.841928,140.777401333333
b1249,134.107520666667,141.125639,121.794894666667
b4595,128.504814,189.902211,167.510632333333
b1250,17.9322546666667,22.2147503333333,18.3149246666667
b1251,143.200917666667,124.896102,138.947625333333
b1252,29.755706,27.1027796666667,27.8184153333333
b1253,11.9050593333333,11.7387666666667,10.4651026666667
b1254,106.395372333333,112.917503666667,96.5021043333333
b1255,105.552888666667,122.499438666667,93.7739003333333
b1256,244.108893333333,259.722315666667,255.600030666667
b1257,23.734642,29.393671,23.698821
b1258,13.9341996666667,21.42749,17.8683703333333
b1259,90.1327666666667,105.161253666667,123.588910666667
b1260,158.826661666667,121.240138333333,141.314688333333
b1261,175.999036666667,143.267790333333,175.251238333333
b1262,166.438269,137.336589,173.914844333333
b1263,192.311521666667,179.342351,229.047752666667
b1264,315.121233333333,337.123793,390.212365
b1265,0,0,0
b1266,39.175406,37.1818673333333,37.596
b1267,121.570278,122.865498333333,126.186367333333
b1268,5.817972,7.15759233333333,6.19749166666667
b1269,84.4554076666667,79.026515,79.1834693333333
b1270,53.161719,51.1697006666667,48.7056526666667
b1271,77.8937276666667,68.8496363333333,78.6829076666667
b1272,162.220914666667,165.424956,146.168216
b1273,500.615208333333,480.616057333333,517.188444666667
b1274,194.731729,200.124748,204.686624333333
b1275,163.224303333333,169.203905333333,163.601782
b4522,4.48287733333333,5.51027066666667,4.50888933333333
b4523,11.8873566666667,24.4135306666667,7.23235633333333
b4741,0,0,0
b1276,219.153463666667,216.516945333333,238.422525
b1277,109.883761333333,108.291776,120.35818
b1278,86.454179,86.004155,85.532955
b1279,222.656566333333,234.116161333333,222.820086333333
b1280,96.3043006666667,88.2459146666667,90.9097466666667
b1281,41.8885206666667,46.8321796666667,38.0445496666667
b1282,40.7254113333333,40.302695,40.0043776666667
b1283,5463.91242666667,5425.84833266667,6017.882327
b1284,25.1396803333333,27.738374,30.1209366666667
b4596,71.1235153333333,86.5540033333333,59.1446276666667
b1285,10.541963,10.6730426666667,10.235561
b4672,0,0,0
b1286,76.7905496666667,69.905709,78.1679566666667
b1287,160.194678333333,145.661432,172.097282
b1288,545.365893,495.716524666667,615.214450666667
b1289,19.5931116666667,16.089193,18.6368903333333
b1290,30.7626153333333,31.6223746666667,32.1895063333333
b1291,39.6895046666667,42.7263486666667,40.3539033333333
b1292,26.991472,26.1255476666667,31.297573
b1293,33.5370863333333,31.6002273333333,33.2850533333333
b1294,39.3010893333333,41.0878486666667,39.3724646666667
b1295,84.640624,75.602315,68.2521503333333
b1296,97.3866263333333,80.0678566666667,84.806478
b4742,102.932716,74.3252503333333,113.956875666667
b1297,364.701199,341.478633,387.845496333333
b1298,248.613234666667,266.939311,273.326754333333
b1299,165.237144,144.409282666667,195.587123
b1300,14.3404743333333,13.496272,12.9738983333333
b1301,8.188736,6.27268666666667,8.089577
b1302,10.1261793333333,9.00017233333333,9.35022333333333
b1303,12.696398,13.4245246666667,13.1117293333333
b1304,2039.072632,2178.37739166667,2268.523828
b1305,511.471393666667,575.012289,494.357884333333
b1306,715.294281666667,731.58865,759.359062
b1307,559.775371666667,567.154033666667,623.158577333333
b1308,641.786850333333,532.156359666667,628.843664
b1309,1.828906,2.49735866666667,1.50702566666667
b1310,2.50938866666667,2.346992,2.01167766666667
b1311,2.72962066666667,2.86918966666667,1.34954933333333
b1312,2.76258633333333,1.85293133333333,1.72451566666667
b1313,4.105008,4.32532733333333,4.54855666666667
b1314,4.234766,3.22072,3.211188
b1315,4.458174,5.24827366666667,4.65035266666667
b1316,2.561057,2.62344533333333,2.15294733333333
b1317,3.262233,1.91228866666667,2.24654633333333
b1318,1.12915433333333,1.11229966666667,1.13187166666667
b4524,0,0,0
b1319,0.728626,0.789848,0.393432
b1320,3.12977966666667,3.85623266666667,2.90784033333333
b1321,158.407438,140.822604666667,156.351209666667
b1322,101.954880333333,101.270963333333,98.0249686666667
b1323,97.2444976666667,93.9219523333333,100.580484333333
b1324,649.130210333333,572.475761666667,705.455261333333
b1325,64.1103506666667,58.5809236666667,58.7110456666667
b1326,77.305655,77.6765193333333,72.3470093333333
b4525,3.315649,8.094669,5.59561066666667
b4673,0,0,0
b1327,4.84559166666667,5.083831,4.71313966666667
b1328,14.709636,15.413403,14.0224083333333
b1329,33.8146166666667,31.498527,33.018754
b1330,15.4543373333333,16.0096466666667,14.3857073333333
b1332,874.225362333333,1178.36552366667,853.421282
b1333,394.353584666667,382.684175666667,410.984688333333
b1334,123.306330333333,115.274156666667,132.637350333333
b1335,31.7794666666667,31.6374083333333,32.3500606666667
b1336,4.147658,3.74813866666667,3.28697433333333
b1337,4.07118366666667,4.03528133333333,3.95369133333333
b1338,2.49992733333333,3.51687766666667,3.29799366666667
b1339,17.924383,18.320393,18.858493
b1340,20.6255686666667,24.49049,21.4903143333333
b1341,18.654755,22.4053386666667,17.721505
b1342,31.4173693333333,34.6949306666667,30.9266206666667
b4743,23.5961433333333,20.3731643333333,23.232983
b1343,26.3043973333333,26.8368413333333,26.6789776666667
b1344,33.2236656666667,31.7286216666667,31.282281
b1345,2.188177,2.482496,2.32750066666667
b1346,0,0.834884333333333,0
b1347,1.496167,0.911172666666667,0
b1348,0.921441,0,1.18083833333333
b1349,1.63860466666667,1.899077,1.919455
b1350,1.691035,1.524842,1.757875
b1351,1.42639966666667,1.795249,1.282373
b4526,0,0,0
b1352,1.29004,0,2.588305
b1353,3.535223,4.202545,1.96253966666667
b4527,1.74872466666667,2.11426133333333,4.06876233333333
b1355,5.67102433333333,14.5684703333333,8.499831
b1356,124.096122333333,143.479622333333,128.050924666667
b1357,5.90169266666667,6.44160533333333,3.38276266666667
b1358,5.11798933333333,3.70666333333333,4.533054
b1359,3.606173,3.94644633333333,3.44790666666667
b1360,2.12665733333333,3.37358933333333,2.196359
b1361,5.10213433333333,5.108084,5.83204966666667
b1362,2.36222033333333,5.22905333333333,1.86763233333333
b4528,0,0,3.154549
b1363,5.08516333333333,6.47037733333333,4.07803266666667
b1365,2.85605833333333,0.983716,4.22800333333333
b1366,2.146115,2.50599,3.20731333333333
b1368,3.87845733333333,4.04705066666667,3.25855733333333
b4570,1.48818033333333,1.26237733333333,1.885606
b1370,13.864368,12.232794,11.6914503333333
b1372,2.64972,2.41785333333333,2.270508
b1373,5.08083533333333,3.873432,3.45468366666667
b1374,24.5498826666667,25.6006393333333,22.5694073333333
b1375,245.042824333333,336.882423666667,254.176797666667
b4744,519.319756666667,542.186796,460.521173
b4638,0,0,0
b1376,198.267333666667,195.615225,236.219082333333
b1377,0.808617333333333,0.402424666666667,0.995679
b1378,77.1698566666667,78.8881756666667,79.68431
b4529,247.425841333333,259.531164333333,253.018282
b1379,430.600732,426.966662333333,427.690480666667
b1380,93.6328343333333,93.3982436666667,88.987359
b1381,18.2890783333333,19.3419613333333,18.3986923333333
b1382,8.92417266666667,10.3464016666667,9.509907
b1383,17.4912943333333,16.4955083333333,15.378395
b1384,106.314972666667,98.1656283333333,99.1575693333333
b1385,14.3352756666667,13.1646416666667,14.9643403333333
b1386,2.157704,1.800338,1.622485
b1387,1.59134066666667,1.15977433333333,2.00682233333333
b1388,2.408595,1.702868,1.44378833333333
b1389,0.478499666666667,0.397803,0.928208
b1390,0.78344,0.405083666666667,1.16440966666667
b1391,0.776553333333333,1.817451,1.445728
b1392,1.424074,1.20131866666667,1.01375333333333
b1393,1.72618433333333,2.14472133333333,1.677345
b1394,0.759690666666667,1.68239133333333,1.04638633333333
b1395,2.210251,1.96510033333333,1.88569533333333
b1396,2.15277733333333,2.61656733333333,2.09603166666667
b1397,28.1366226666667,24.9509486666667,24.2401683333333
b1398,20.2682543333333,15.535488,17.2079966666667
b1399,39.9391893333333,47.9240833333333,38.306033
b1400,23.321711,29.0735243333333,26.7289286666667
b4674,0,0,0
b4492,8.026691,9.27367433333333,8.16347966666667
b1404,19.1597636666667,22.1517143333333,18.312235
b1406,47.2107193333333,48.0236196666667,48.1960733333333
b1407,0.801560666666667,1.070231,0.908807666666667
b1408,0.582621333333333,0.309714333333333,0.376281333333333
b1409,0.161727,0.117495,0.110131666666667
b1410,1.86913333333333,1.87255533333333,1.59690633333333
b1411,6.823734,6.68858466666667,6.11898133333333
b1412,22.201903,21.9151103333333,23.2442006666667
b1413,49.1427503333333,49.22008,54.0047713333333
b1414,148.622899333333,129.602972333333,156.826607333333
b1415,1617.80773066667,1535.77587266667,1779.98544666667
b4493,515.569079,596.152749,513.709255333333
b1418,47.948834,57.6670386666667,48.528186
b1419,56.717934,68.40954,74.601758
b4428,371.964552333333,364.060963,334.301826333333
b1420,944.677486666667,670.363576333333,967.734703333333
b1421,5.358376,4.636756,4.87889566666667
b1422,212.690806333333,182.481998,198.291246333333
b1423,46.5846476666667,42.8032823333333,45.5500473333333
b1424,43.7775763333333,42.083105,45.225336
b1426,830.358088333333,948.826494,788.316441333333
b1427,27.1932796666667,36.1137543333333,28.831014
b1428,11.2986133333333,13.363783,13.2905543333333
b1429,22.855055,23.3862113333333,25.0751323333333
b1430,28.6576756666667,29.4565876666667,28.059686
b1431,36.5573053333333,41.9235156666667,35.3801
b1432,38.0556843333333,36.0343346666667,36.6742326666667
b1433,11.9376973333333,9.331412,10.475977
b1434,12.6451416666667,10.9808973333333,11.9767093333333
b1435,18.972536,19.7576313333333,20.190682
b1436,88.6336033333333,136.952134666667,134.289430333333
b4532,12.728788,10.418484,13.8356713333333
b1438,17.819059,15.8180976666667,16.285304
b1439,17.1740396666667,16.5685996666667,16.023998
b1440,156.002528666667,130.825825333333,145.743727
b1441,53.0428766666667,43.8850156666667,43.0132753333333
b1442,34.1678223333333,28.1797633333333,28.8323823333333
b1443,28.9249193333333,25.891798,26.942922
b1444,40.76139,44.1399083333333,41.4684713333333
b4598,0,0,0
b1445,20.3638816666667,17.310713,13.5071116666667
b1446,167.054811333333,171.796667333333,177.820969
b1447,34.0620133333333,31.3332033333333,30.1904056666667
b1448,97.6067846666667,96.628018,95.8217143333333
b1449,47.2661496666667,53.7100346666667,52.846933
b1450,15.043221,17.4171106666667,14.107913
b1451,9.281259,9.78275266666667,9.696516
b1452,38.637575,35.3597553333333,37.169812
b1453,5.61976833333333,5.99665866666667,4.13957
b1454,20.5876306666667,19.1912003333333,22.521365
b1455,0,0,0
b1456,1.78835433333333,1.58780333333333,1.45496833333333
b1457,2.35008666666667,4.92371233333333,1.601536
b4745,0,1.332718,0
b1459,1.48047,2.56711066666667,1.95865366666667
b1460,0.356417,0.521816333333333,0.287920666666667
b1461,13.3591443333333,20.4316346666667,11.899873
b1462,13.132709,10.976639,12.135366
b1463,25.3560776666667,28.3198596666667,28.3601856666667
b1464,55.9648826666667,52.544234,53.9133353333333
b1465,28.1371006666667,32.605731,28.760809
b1466,27.0820263333333,22.7633586666667,27.0782466666667
b1467,20.911716,22.3831436666667,22.8096443333333
b1468,18.2603256666667,19.072765,18.6625463333333
b1469,11.277318,10.7084356666667,11.4992476666667
b1470,0,0.57575,0
b1471,0,0.114307,0.110876333333333
b1472,0.336089333333333,0,0.318427666666667
b1473,4.91531866666667,3.87084166666667,4.16292533333333
b1474,16.2373473333333,13.977277,14.173898
b1475,23.3423573333333,20.502901,22.05027
b1476,20.8759513333333,17.9646146666667,18.7006376666667
b1477,127.408448,109.464884333333,114.485833
b1478,50.7916866666667,47.4281286666667,49.2048806666667
b1479,91.874459,94.941103,96.133457
b1480,664.727405666667,876.415349333333,792.078201666667
b1481,386.165631666667,313.688075,428.953352
b1482,645.506819,669.669054333333,726.291351333333
b1483,18.4149886666667,15.893131,20.113828
b1484,4.82465466666667,3.95426733333333,3.811106
b1485,5.60894966666667,4.586541,5.41115566666667
b1486,5.245991,5.276824,4.09330166666667
b1487,9.05749733333333,7.78182233333333,9.361959
b1488,10.5818466666667,10.8599153333333,12.610324
b1489,5.59145733333333,5.71196033333333,5.46752966666667
b1490,6.33529633333333,6.90097966666667,7.17119333333333
b4746,0,0,0
b1491,12.589133,12.6210016666667,11.869411
b1492,3620.402684,3764.77412933333,3281.50678133333
b1493,3914.31670966667,3841.86437066667,4141.55330866667
b1494,2.24737166666667,1.87042333333333,2.06321766666667
b1495,1.08228033333333,1.22810133333333,1.00193866666667
b1496,0.358937666666667,0.4348,0.234426
b4747,0,0,0
b1497,1.33231966666667,1.998201,1.864982
b1498,63.5926646666667,74.8816926666667,53.9932913333333
b1499,0.491023333333333,0.965990333333333,0.772154
b1500,1.30758266666667,0,0
b1501,2.86059366666667,2.66032133333333,2.99897933333333
b1502,0.097056,0.365143666666667,0.183032
b1503,0.596457,0.267465333333333,0
b1504,0.297421,0.120818333333333,0.35247
b1505,0.280071,0.551928666666667,0.432849666666667
b1506,0,1.98357066666667,1.239332
b1507,10.3727256666667,12.9831653333333,11.2451466666667
b1508,19.940069,18.5403226666667,13.2125816666667
b4696,4.75029633333333,5.38310066666667,4.85706633333333
b1511,9.313084,10.217245,10.9773583333333
b1512,17.265906,15.7176043333333,14.3362953333333
b1513,8.26834166666667,5.72075466666667,6.71335666666667
b1514,5.788966,5.84906533333333,5.35044033333333
b1515,4.33897533333333,3.66084133333333,3.748628
b1516,6.60398466666667,7.896405,6.07943433333333
b1517,5.67002333333333,6.91671866666667,7.78861066666667
b1518,6.164323,6.01621966666667,6.48639666666667
b1519,31.7275393333333,27.893858,35.889838
b1520,7.06947233333333,8.91776266666667,6.925949
b1521,20.2165226666667,20.5494096666667,22.8563246666667
b1522,13.2423306666667,13.0229403333333,13.0106456666667
b1523,39.4463936666667,38.2236233333333,34.6310733333333
b1524,20.9296673333333,23.9560173333333,19.949517
b1525,15.4317896666667,14.012748,14.239247
b1526,12.5858166666667,13.4314476666667,12.0184843333333
b1527,0.509669333333333,0.559476,0.485022
b1528,11.606778,13.1847096666667,9.060226
b1529,63.098239,58.395413,58.2028933333333
b1530,44.766759,42.9323776666667,38.0002576666667
b1531,84.3616946666667,85.2309346666667,79.1669666666667
b1532,61.0232953333333,57.0686766666667,51.1918106666667
b1533,41.5373513333333,37.0614756666667,35.033899
b1534,17.1901946666667,16.695348,14.1970403333333
b4599,0,0,0
b1535,57.8303863333333,70.629738,63.3246013333333
b1536,224.465063333333,222.582009,246.768448666667
b1537,23.6416366666667,26.0703626666667,25.0827993333333
b1538,39.4170053333333,42.3897163333333,40.7182313333333
b1539,187.946084333333,200.546821333333,185.375145
b1540,67.8794816666667,77.3657756666667,67.081474
b1541,119.891891333333,104.327014,127.680573666667
b1542,2.20460866666667,2.19813266666667,2.192689
b1543,2.46215066666667,2.70792366666667,2.56705233333333
b4748,378.939430333333,487.673432333333,374.189209
b1544,266.252197,332.886188666667,263.503366
b1545,20.6693883333333,25.2558146666667,21.1384696666667
b1546,1.621469,2.896375,2.815585
b1547,2.23802366666667,2.47261333333333,1.90097633333333
b1548,2.41590766666667,3.25799866666667,2.17261333333333
b4533,0,0,1.10482466666667
b1549,0.475299666666667,1.806645,0.701855333333333
b1550,67.8773753333333,171.694207666667,75.4497216666667
b1551,82.0956813333333,98.5973246666667,74.3802903333333
b4749,0,0,0
b4724,60.7357613333333,105.024709666667,109.372115666667
b1552,390.27142,719.072719333333,456.026392666667
b1553,5.51758766666667,3.63872366666667,2.58815833333333
b4689,1.74959666666667,0.729542,3.65604466666667
b1554,4.60194,2.43539466666667,2.90874633333333
b1555,3.82611566666667,4.411388,4.84138566666667
b1556,6.22902966666667,4.174422,4.32434266666667
b1557,1706.854957,2614.54345133333,1679.53543866667
b1558,51.716992,72.3126086666667,39.2460416666667
b4750,0,0,0
b1559,3.81949866666667,4.79044566666667,4.237823
b1560,3.12652066666667,3.016271,2.45700766666667
b1561,10.4992613333333,7.31073566666667,9.69332733333333
b1562,108.924902333333,106.521607333333,127.813907666667
b1563,82.479969,106.103005666667,81.294985
b1564,75.7699676666667,64.453773,62.199661
b1565,8.49679933333333,10.9429766666667,6.23378733333333
b1566,1.770522,1.20534333333333,2.57436333333333
b1567,2.86964966666667,0,2.00878033333333
b1568,0.639639666666667,1.97955033333333,1.13045533333333
b1569,0.585403,2.78307366666667,0
b1570,77.3046243333333,79.3391953333333,86.126541
b1571,0,13.2165876666667,0
b1572,0,0,0
b1573,12.9476776666667,13.9755536666667,12.6495903333333
b1575,0,0,0
b1576,0,1.16016933333333,0
b1577,1.93168533333333,2.19083666666667,2.547587
b1578,0,0,0
b1579,1.09308533333333,1.95091766666667,0.955704666666667
b4534,0,0,0
b1580,1.64439966666667,2.36110766666667,1.70442666666667
b1581,1.65919966666667,1.79485933333333,1.64413066666667
